uid	name	regulation	correct.pred	incorrect.pred	score	total.reachable	significant.reachable	total.ambiguous	significant.ambiguous	unknow	quaternary.pval	ternary.pval	enrichment.pval	quaternary.qval	ternary.qval	enrichment.qval
6934	DIAPH3	down	0	0	0	26	0	0	0	7782	0.801523432768542	0.801523432768542	1	0.993062019134104	0.999552112286426	0.928721313574718
6935	NEDD4L	up	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
6935	NEDD4L	down	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
6936	SGSM1	up	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
6936	SGSM1	down	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
6937	MAPK4	up	3	0	3	403	8	237	5	7405	0.0422798376243645	0.0861912155848993	0.127132799937023	0.883044124624587	0.995850354395462	0.623560461084121
6937	MAPK4	down	0	3	-3	403	8	237	5	7405	0.641447915022833	0.975602456278552	0.127132799937023	0.9913456065051	0.999632000526959	0.623560461084121
6940	GP1BB	up	2	0	2	37	2	1	0	7771	0.0544925454925718	0.051441694344335	0.0768547467077531	0.906813338407015	0.99306665095292	0.56381854936466
6940	GP1BB	down	0	2	-2	37	2	1	0	7771	0.994209300021712	0.994142343239024	0.0768547467077531	0.994399125240295	0.999638860917471	0.56381854936466
6941	GAB4	up	0	0	0	11	0	0	0	7797	0.981141651569313	0.981141651569313	1	0.994324951542762	0.999634077367791	0.928721313574718
6941	GAB4	down	0	0	0	11	0	0	0	7797	0.892294679856949	0.892294679856949	1	0.993763403523566	0.999597656622656	0.928721313574718
6945	CCNL2	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
6945	CCNL2	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
6948	MATN3	up	0	0	0	8	0	4	0	7800	0.992932767920086	0.992571319363035	1	0.994391965036795	0.999638289519839	0.928721313574718
6948	MATN3	down	0	0	0	8	0	4	0	7800	0.960834126031361	0.958857202461864	1	0.994205702634271	0.999625576278099	0.928721313574718
6950	ZNF681	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
6950	ZNF681	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
6951	NCOR2	up	1	0	1	17	1	4	0	7791	0.134325951134266	0.0925540390024062	0.19163038480081	0.959980165800495	0.996134527843345	0.714027232036236
6951	NCOR2	down	0	1	-1	17	1	4	0	7791	0.99599553865441	0.99579572956313	0.19163038480081	0.99440911380397	0.999639460324682	0.714027232036236
6952	HMGA2	up	0	0	0	12	0	4	0	7796	0.963472072562749	0.961629459850871	0.999999999993848	0.994221475506214	0.999626655291837	0.928721313574311
6952	HMGA2	down	0	0	0	12	0	4	0	7796	0.94778284977617	0.945170113431545	0.999999999993848	0.994126381938431	0.999620156275782	0.928721313574311
6953	PAXIP1	up	0	0	0	26	0	1	0	7782	0.963785995740032	0.963340232393517	1	0.994223346807368	0.999627318058552	0.928721313574718
6953	PAXIP1	down	0	0	0	26	0	1	0	7782	0.779472540111654	0.777029695497471	1	0.992867147066366	0.999538000373194	0.928721313574718
6954	CSF2RB	up	0	0	0	77	0	0	0	7731	0.894573641274084	0.894573641274084	1	0.993779192661531	0.999598681196835	0.928721313574718
6954	CSF2RB	down	0	0	0	77	0	0	0	7731	0.552469479301808	0.552469479301808	1	0.989965752038737	0.999350335100541	0.928721313574718
6956	NA	up	0	0	0	37	0	1	0	7771	0.749373899248523	0.746687780305544	0.99999999999744	0.992582780634258	0.999519235884828	0.928721313574548
6956	NA	down	0	0	0	37	0	1	0	7771	0.916736094228843	0.915746419382737	0.99999999999744	0.993928670037406	0.999607956365793	0.928721313574548
6957	ZFPM2	up	0	0	0	16	1	7	1	7792	0.164481181306809	0.984188226671346	0.181440410441898	0.967075652096838	0.999635209675695	0.702740742489231
6957	ZFPM2	down	0	0	0	16	1	7	1	7792	0.0911297068639328	0.911624342105727	0.181440410441898	0.942108613572125	0.999606184366448	0.702740742489231
6958	RASGRP3	up	1	0	1	9	1	0	0	7799	0.0893459855300113	0.0893459855300113	0.106462304032137	0.941021023487193	0.995996290039711	0.582595550345827
6958	RASGRP3	down	0	1	-1	9	1	0	0	7799	0.996310094973181	0.996310094973181	0.106462304032137	0.99441086910011	0.99963964639357	0.582595550345827
6959	CNGA1	up	0	0	0	8	0	0	0	7800	0.953455624288969	0.953455624288969	1	0.994161124154365	0.999623455867458	0.928721313574718
6959	CNGA1	down	0	0	0	8	0	0	0	7800	0.953455624288969	0.953455624288969	1	0.994161124154365	0.999623455867458	0.928721313574718
6960	RELA	up	1	2	-1	148	3	26	0	7660	0.981294728752157	0.975100818403336	0.279007008674421	0.994325831799365	0.999631811280368	0.784264459632618
6960	RELA	down	2	1	1	148	3	26	0	7660	0.24404537055447	0.138910259970073	0.279007008674421	0.977568941364197	0.997421161262387	0.784264459632618
6961	MYH8	up	2	0	2	45	2	0	0	7763	0.0751321319355015	0.0751321319355015	0.107296087509308	0.930637047045362	0.995242452732675	0.582987187056619
6961	MYH8	down	0	2	-2	45	2	0	0	7763	0.989276357720786	0.989276357720786	0.107296087509308	0.994371354153758	0.999637085215684	0.582987187056619
6962	NA	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
6962	NA	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
6965	NA	up	0	0	0	33	0	8	0	7775	0.928939337904336	0.92181166131176	1	0.994007949668959	0.999610534889696	0.928721313574718
6965	NA	down	0	0	0	33	0	8	0	7775	0.839787701813848	0.824613863993332	1	0.993376048811809	0.999564648357582	0.928721313574718
6970	PNPLA7	up	1	0	1	29	1	1	0	7779	0.253832493086433	0.244942222766849	0.304541396837394	0.978415156428841	0.998535868963604	0.798711902100506
6970	PNPLA7	down	0	1	-1	29	1	1	0	7779	0.967401572214713	0.967026854038803	0.304541396837394	0.994244812276855	0.999628738316134	0.798711902100506
6971	NLK	up	2	0	2	36	2	0	0	7772	0.0213737344118037	0.0213737344118037	0.0732755307649917	0.792396341564439	0.983474199937968	0.560644825815066
6971	NLK	down	0	2	-2	36	2	0	0	7772	0.998408010506305	0.998408010506305	0.0732755307649917	0.994422547818486	0.999640403318162	0.560644825815066
6972	LPAR2	up	1	0	1	25	1	0	0	7783	0.22294621785428	0.22294621785428	0.268756343188665	0.97549812724867	0.998391649264389	0.777863889718145
6972	LPAR2	down	0	1	-1	25	1	0	0	7783	0.973172658461646	0.973172658461646	0.268756343188665	0.99427874629721	0.999631082052282	0.777863889718145
6973	SOS1	up	5	0	5	208	5	1	0	7600	0.0476694343866784	0.046714711958047	0.116363181041999	0.89487731405253	0.992370429841621	0.602566940115092
6973	SOS1	down	0	5	-5	208	5	1	0	7600	0.985552320477582	0.985417222168753	0.116363181041999	0.994350205748575	0.999635664470187	0.602566940115092
6974	FSHR	up	1	0	1	11	1	1	0	7797	0.109586522014511	0.0986017455158961	0.128552224902936	0.95138480667929	0.99637075489267	0.626163109788301
6974	FSHR	down	0	1	-1	11	1	1	0	7797	0.995481586528558	0.995426277356076	0.128552224902936	0.994406243460092	0.999639326558738	0.626163109788301
6978	PRR5	up	1	0	1	5	1	0	0	7803	0.0510416596138606	0.0510416596138606	0.0606066256547754	0.901135933462572	0.993012691097872	0.548667093561493
6978	PRR5	down	0	1	-1	5	1	0	0	7803	0.998938687559471	0.998938687559471	0.0606066256547754	0.994425494271915	0.999640594281956	0.548667093561493
6979	XPO1	up	1	1	0	43	2	0	0	7765	0.948167291359367	0.948167291359367	0.0994092912064841	0.994128749458797	0.99962135651562	0.579044030295948
6979	XPO1	down	1	1	0	43	2	0	0	7765	0.657366930143226	0.657366930143226	0.0994092912064841	0.991553413946226	0.999453946913367	0.579044030295948
6982	HIC2	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
6982	HIC2	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
6983	RIMS2	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
6983	RIMS2	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
6984	SVEP1	up	0	0	0	8	0	4	0	7800	0.992932767920086	0.992571319363035	1	0.994391965036795	0.999638289519839	0.928721313574718
6984	SVEP1	down	0	0	0	8	0	4	0	7800	0.960834126031361	0.958857202461864	1	0.994205702634271	0.999625576278099	0.928721313574718
6986	NA	up	2	0	2	28	2	0	0	7780	0.0329656194166826	0.0329656194166826	0.0468395122347438	0.854797254691359	0.989222631449492	0.529438277918364
6986	NA	down	0	2	-2	28	2	0	0	7780	0.997108223740179	0.997108223740179	0.0468395122347438	0.994415317898786	0.999639934732403	0.529438277918364
6989	FANCL	up	1	0	1	20	1	0	0	7788	0.167972853630404	0.167972853630404	0.221453054593269	0.96773797434774	0.997866398883489	0.742626845839251
6989	FANCL	down	0	1	-1	20	1	0	0	7788	0.985177337782747	0.985177337782747	0.221453054593269	0.994348067452301	0.999635575789143	0.742626845839251
6991	MTA3	up	0	0	0	24	0	6	0	7784	0.959974976747854	0.956928738491409	0.999999999997583	0.994200546983439	0.999624821998573	0.928721313574558
6991	MTA3	down	0	0	0	24	0	6	0	7784	0.85837913523726	0.848227927896173	0.999999999997583	0.993518585558594	0.999576763108951	0.928721313574558
6993	ZNF792	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
6993	ZNF792	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
6996	ELAVL1	up	1	0	1	53	3	14	2	7755	0.014314140337582	0.267947630587978	0.0278322673327562	0.718799799591209	0.9986614078378	0.478971971591234
6996	ELAVL1	down	0	1	-1	53	3	14	2	7755	0.191894883144399	0.957265282997461	0.0278322673327562	0.971645791488562	0.999624953849944	0.478971971591234
6997	SAR1B	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
6997	SAR1B	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
6998	MAGI1	up	0	0	0	7	0	0	0	7801	0.954758837135584	0.954758837135584	1	0.994169047546391	0.99962396964393	0.928721313574718
6998	MAGI1	down	0	0	0	7	0	0	0	7801	0.963033524910623	0.963033524910623	1	0.994218859285741	0.999627199410836	0.928721313574718
6999	TFDP3	up	2	1	1	16	3	1	0	7792	0.0499174585616989	0.0395410929843124	0.000925616805871042	0.899133978046857	0.990998718279242	0.113038032889464
6999	TFDP3	down	1	2	-1	16	3	1	0	7792	0.999230218235807	0.999220641332283	0.000925616805871042	0.994427111599609	0.999640695660354	0.113038032889464
7002	ETV1	up	0	0	0	11	0	1	0	7797	0.98287288725659	0.982659180075773	1	0.994334890963939	0.999634642258604	0.928721313574718
7002	ETV1	down	0	0	0	11	0	1	0	7797	0.902567510028287	0.901398254484978	1	0.993833949440985	0.999601718427893	0.928721313574718
7003	HIPK2	up	2	0	2	111	2	5	0	7697	0.287978503428361	0.267269314026551	0.402623315038504	0.980925683498395	0.998658015114891	0.839896407036089
7003	HIPK2	down	0	2	-2	111	2	5	0	7697	0.917844580026715	0.913852798142826	0.402623315038504	0.993935957951158	0.999607144319799	0.839896407036089
7004	HOXD12	up	0	0	0	5	0	1	0	7803	0.99266608308861	0.992574075477106	0.999999999994824	0.994390466860932	0.999638290523849	0.928721313574375
7004	HOXD12	down	0	0	0	5	0	1	0	7803	0.959375787231273	0.958872675435107	0.999999999994824	0.994196945885675	0.999625582317774	0.928721313574375
7008	ARHGAP35	up	0	1	-1	15	1	2	0	7793	0.999060239878265	0.999036729360844	0.171123326218365	0.994426168723039	0.99964062954004	0.690368060736083
7008	ARHGAP35	down	1	0	1	15	1	2	0	7793	0.0659207221250015	0.0447821094577807	0.171123326218365	0.92170351976589	0.992043790189909	0.690368060736083
7009	MARK2	up	1	0	1	17	1	1	0	7791	0.120845770707448	0.110577682210841	0.19163038480081	0.955713709025315	0.996762541889595	0.714027232036236
7009	MARK2	down	0	1	-1	17	1	1	0	7791	0.993832638624566	0.993757686600936	0.19163038480081	0.994397014408968	0.999638721180833	0.714027232036236
7010	KCNMA1	up	0	0	0	9	0	0	0	7799	0.960296838257458	0.960296838257458	1	0.994202479509775	0.999626137388213	0.928721313574718
7010	KCNMA1	down	0	0	0	9	0	0	0	7799	0.935765628144813	0.935765628144813	1	0.994051400886977	0.999616340294423	0.928721313574718
7011	TF	up	0	0	0	11	0	3	0	7797	0.986325334701055	0.98580601887073	1	0.994354608672887	0.99963580810987	0.928721313574718
7011	TF	down	0	0	0	11	0	3	0	7797	0.922841176728282	0.919999355406652	1	0.993968592844573	0.999609767982113	0.928721313574718
7013	ZNF12	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
7013	ZNF12	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
7014	LTBP1	up	0	0	0	14	0	5	0	7794	0.954998537010206	0.952157830559459	0.999999999997731	0.994170502554702	0.999622942830292	0.928721313574568
7014	LTBP1	down	0	0	0	14	0	5	0	7794	0.947289056011578	0.943975394225265	0.999999999997731	0.994123338187904	0.999619675718766	0.928721313574568
7023	CEBPD	up	0	0	0	23	0	3	0	7785	0.949409706060405	0.947531482386817	1	0.994136387631922	0.999621102535977	0.928721313574718
7023	CEBPD	down	0	0	0	23	0	3	0	7785	0.845469234965208	0.840062728676467	1	0.993420268724032	0.999572651110434	0.928721313574718
7031	FOXP2	up	0	0	0	51	2	34	2	7757	0.0847842922694169	0.898426582803702	0.131878393700185	0.938044349425444	0.999600401582263	0.632123223392062
7031	FOXP2	down	0	0	0	51	2	34	2	7757	0.094130238576743	0.921291819525771	0.131878393700185	0.943850364940401	0.999610315218427	0.632123223392062
7036	MYO3B	up	1	0	1	29	1	0	0	7779	0.252046243199495	0.252046243199495	0.304541396837394	0.978265509560315	0.998577077340843	0.798711902100506
7036	MYO3B	down	0	1	-1	29	1	0	0	7779	0.964885858056215	0.964885858056215	0.304541396837394	0.994229893553393	0.999627914825969	0.798711902100506
7038	RBM34	up	0	0	0	17	0	0	0	7791	0.972755939817157	0.972755939817157	1	0.994276309399283	0.999630924069955	0.928721313574718
7038	RBM34	down	0	0	0	17	0	0	0	7791	0.840185047781077	0.840185047781077	1	0.993379160714654	0.999572713299826	0.928721313574718
7039	RGS14	up	0	0	0	19	1	13	1	7789	0.200373252627254	0.989089432921078	0.211635184892366	0.972812922074675	0.999637016654493	0.733864736732936
7039	RGS14	down	0	0	0	19	1	13	1	7789	0.150956780064691	0.939804407502	0.211635184892366	0.96423142750014	0.999617988429879	0.733864736732936
7040	TONSL	up	0	0	0	12	0	3	0	7796	0.969479151328795	0.96832852358509	0.999999999993848	0.994257074727733	0.999629237197289	0.928721313574311
7040	TONSL	down	0	0	0	12	0	3	0	7796	0.930017463454395	0.927431940697095	0.999999999993848	0.99401485439675	0.99961289415219	0.928721313574311
7041	MYO7A	up	1	0	1	8	1	0	0	7800	0.0799714104843061	0.0799714104843061	0.0952104337856592	0.934559705454782	0.9955290571748	0.576703751191968
7041	MYO7A	down	0	1	-1	8	1	0	0	7800	0.99710504762018	0.99710504762018	0.0952104337856592	0.994415300209014	0.999639933585885	0.576703751191968
7043	LRRTM4	up	2	0	2	28	2	0	0	7780	0.0329656194166826	0.0329656194166826	0.0468395122347438	0.854797254691359	0.989222631449492	0.529438277918364
7043	LRRTM4	down	0	2	-2	28	2	0	0	7780	0.997108223740179	0.997108223740179	0.0468395122347438	0.994415317898786	0.999639934732403	0.529438277918364
7045	ZNF630	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
7045	ZNF630	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
7046	RAD21L1	up	0	0	0	6	0	0	0	7802	0.939178503424165	0.939178503424165	1	0.994072889342698	0.99961773394024	0.928721313574718
7046	RAD21L1	down	0	0	0	6	0	0	0	7802	0.989113599601107	0.989113599601107	1	0.994370433177114	0.999637025519924	0.928721313574718
7048	MYO7B	up	1	0	1	8	1	0	0	7800	0.0799714104843061	0.0799714104843061	0.0952104337856592	0.934559705454782	0.9955290571748	0.576703751191968
7048	MYO7B	down	0	1	-1	8	1	0	0	7800	0.99710504762018	0.99710504762018	0.0952104337856592	0.994415300209014	0.999639933585885	0.576703751191968
7049	ANKRD61	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
7049	ANKRD61	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
7050	RAD54L2	up	0	0	0	40	0	0	0	7768	0.944333378953841	0.944333378953841	1	0.994105053202416	0.999619819840032	0.928721313574718
7050	RAD54L2	down	0	0	0	40	0	0	0	7768	0.683076415999254	0.683076415999254	1	0.991868739752281	0.99947448834366	0.928721313574718
7052	ASB18	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
7052	ASB18	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
7053	RGPD3	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
7053	RGPD3	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
7054	CHN1	up	0	0	0	9	0	0	0	7799	0.984217391496853	0.984217391496853	1	0.994342586084961	0.999635220481403	0.928721313574718
7054	CHN1	down	0	0	0	9	0	0	0	7799	0.91065401448312	0.91065401448312	1	0.993888368635997	0.999605764910176	0.928721313574718
7055	SETD2	up	0	0	0	31	0	1	0	7777	0.958866351625345	0.958362326957416	1	0.994193880684924	0.999625383007027	0.928721313574718
7055	SETD2	down	0	0	0	31	0	1	0	7777	0.743654688633793	0.740890920897943	1	0.992526163503422	0.999515476125361	0.928721313574718
7056	SCN7A	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
7056	SCN7A	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
7057	RGPD4	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
7057	RGPD4	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
7058	CXCR4	up	0	0	0	80	0	1	0	7728	0.935303367121014	0.934544882297393	1	0.994048478369978	0.999615839332854	0.928721313574718
7058	CXCR4	down	0	0	0	80	0	1	0	7728	0.489819424164684	0.485629880787432	1	0.988696834422536	0.999260984646111	0.928721313574718
7059	ITGA6	up	1	1	0	66	3	1	1	7742	0.441528821761059	0.927427056291219	0.0484938311044413	0.987476074575321	0.99961289211424	0.532239585107784
7059	ITGA6	down	1	1	0	66	3	1	1	7742	0.0825746064784127	0.562255307250572	0.0484938311044413	0.936491716211967	0.999361635039266	0.532239585107784
7060	KDELR3	up	0	0	0	13	0	0	0	7795	0.978209843334527	0.978209843334527	0.999999999996926	0.994308039578321	0.999632981057781	0.928721313574514
7060	KDELR3	down	0	0	0	13	0	0	0	7795	0.874440949991128	0.874440949991128	0.999999999996926	0.993636879259699	0.999589445226767	0.928721313574514
7061	TBC1D14	up	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
7061	TBC1D14	down	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
7062	CAPS2	up	0	0	0	19	0	0	0	7789	0.970223317656333	0.970223317656333	1	0.994261454303813	0.999629961009208	0.928721313574718
7062	CAPS2	down	0	0	0	19	0	0	0	7789	0.823751665900192	0.823751665900192	1	0.993247970520763	0.999564192885639	0.928721313574718
7063	NA	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
7063	NA	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
7065	POTEJ	up	9	0	9	606	13	201	4	7202	0.0102444434079262	0.0145435318130197	0.0362176992335134	0.646571725367085	0.975900090894199	0.50651933123401
7065	POTEJ	down	0	9	-9	606	13	201	4	7202	0.953134020282098	0.99479444754647	0.0362176992335134	0.994159165523286	0.99963909756471	0.50651933123401
7066	ANKRD44	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
7066	ANKRD44	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
7072	RAB6C	up	1	0	1	8	1	0	0	7800	0.0799714104843061	0.0799714104843061	0.0952104337856592	0.934559705454782	0.9955290571748	0.576703751191968
7072	RAB6C	down	0	1	-1	8	1	0	0	7800	0.99710504762018	0.99710504762018	0.0952104337856592	0.994415300209014	0.999639933585885	0.576703751191968
7073	ACAN	up	1	0	1	11	2	2	1	7797	0.00592277380190986	0.0883221755663662	0.00781014257169206	0.514014579851464	0.995950067929617	0.303005590517376
7073	ACAN	down	0	1	-1	11	2	2	1	7797	0.912750401225791	0.996396154000971	0.00781014257169206	0.993902320114281	0.999639677506202	0.303005590517376
7074	ARTN	up	0	0	0	5	0	1	0	7803	0.99266608308861	0.992574075477106	0.999999999994824	0.994390466860932	0.999638290523849	0.928721313574375
7074	ARTN	down	0	0	0	5	0	1	0	7803	0.959375787231273	0.958872675435107	0.999999999994824	0.994196945885675	0.999625582317774	0.928721313574375
7075	ZBTB10	up	0	0	0	7	0	2	0	7801	0.991047649305581	0.990821807374722	1	0.994381357663999	0.999637651072526	0.928721313574718
7075	ZBTB10	down	0	0	0	7	0	2	0	7801	0.950180816507476	0.948945633007456	1	0.994141118312426	0.999621666968067	0.928721313574718
7078	HMCN2	up	0	0	0	26	1	22	1	7782	0.270482841871732	0.99255184175035	0.277869877142754	0.979716923045641	0.999638282424282	0.783572676110023
7078	HMCN2	down	0	0	0	26	1	22	1	7782	0.23776229688356	0.959259148538229	0.277869877142754	0.976989820817094	0.999625733109357	0.783572676110023
7079	TANC2	up	0	0	0	10	0	0	0	7798	0.982661173378084	0.982661173378084	0.999999999996135	0.994333677334917	0.999634642999451	0.928721313574462
7079	TANC2	down	0	0	0	10	0	0	0	7798	0.901410094839176	0.901410094839176	0.999999999996135	0.993826081080816	0.999601723657385	0.928721313574462
7080	GCG	up	0	0	0	52	0	12	0	7756	0.956883337722239	0.950158954762168	1	0.994181918277681	0.999622149904367	0.928721313574718
7080	GCG	down	0	0	0	52	0	12	0	7756	0.712370282403162	0.675038178652905	1	0.992200502948794	0.999468233969795	0.928721313574718
7081	SLC12A5	up	0	0	0	5	0	1	0	7803	0.99266608308861	0.992574075477106	0.999999999994824	0.994390466860932	0.999638290523849	0.928721313574375
7081	SLC12A5	down	0	0	0	5	0	1	0	7803	0.959375787231273	0.958872675435107	0.999999999994824	0.994196945885675	0.999625582317774	0.928721313574375
7082	CREB1	up	1	0	1	142	2	34	1	7666	0.384400421035486	0.580272909740323	0.529936446605238	0.985641532486667	0.999381444152191	0.873494181152229
7082	CREB1	down	0	1	-1	142	2	34	1	7666	0.550307448127712	0.749299624612636	0.529936446605238	0.989926726901439	0.999520910888248	0.873494181152229
7086	NR1H3	up	0	0	0	19	0	6	0	7789	0.958369989263983	0.955197762493291	1	0.994190891027874	0.999624142369652	0.928721313574718
7086	NR1H3	down	0	0	0	19	0	6	0	7789	0.906184710399948	0.899244356440964	1	0.993858411186039	0.999600764832348	0.928721313574718
7087	WDR73	up	0	1	-1	6	1	0	0	7802	0.998421880346747	0.998421880346747	0.0722843338829699	0.994422624866993	0.999640408311797	0.559843094627703
7087	WDR73	down	1	0	1	6	1	0	0	7802	0.0608214965913105	0.0608214965913105	0.0722843338829699	0.915692625698298	0.994129624998222	0.559843094627703
7088	OAS1	up	0	0	0	35	0	2	0	7773	0.956735990871028	0.955672094282278	0.999999999991548	0.994181027449318	0.999624328850191	0.928721313574158
7088	OAS1	down	0	0	0	35	0	2	0	7773	0.726144097096001	0.720303229615039	0.999999999991548	0.992347315005153	0.999501634376179	0.928721313574158
7089	UBA52	up	0	0	0	10	0	2	0	7798	0.978364196834964	0.977821325436294	0.999999999996135	0.994308932470757	0.999632835283631	0.928721313574462
7089	UBA52	down	0	0	0	10	0	2	0	7798	0.930175599370553	0.928464463949771	0.999999999996135	0.994015865821583	0.999613324476938	0.928721313574462
7090	ARPC4	up	0	0	0	30	0	0	0	7778	0.958365954833783	0.958365954833783	1	0.994190866715345	0.999625384424601	0.928721313574718
7090	ARPC4	down	0	0	0	30	0	0	0	7778	0.740917956073756	0.740917956073756	1	0.992498764434386	0.99951549379647	0.928721313574718
7091	NA	up	0	0	0	64	0	0	0	7744	0.888174005606099	0.888174005606099	1	0.993734650183301	0.99959579070918	0.928721313574718
7091	NA	down	0	0	0	64	0	0	0	7744	0.61736694821836	0.61736694821836	1	0.991011068327595	0.999418588016375	0.928721313574718
7092	TSTD1	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
7092	TSTD1	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
7093	ZNF845	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
7093	ZNF845	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
7095	NA	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
7095	NA	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
7097	CASP4	up	0	0	0	17	0	1	0	7791	0.974384995281264	0.974067110376656	1	0.994285824046285	0.999631420691928	0.928721313574718
7097	CASP4	down	0	0	0	17	0	1	0	7791	0.85029540556311	0.848555092262735	1	0.993457370118236	0.999576926220867	0.928721313574718
7098	PLCD4	up	0	0	0	14	0	0	0	7794	0.976796163880134	0.976796163880134	0.999999999997731	0.994299848779749	0.999632450080639	0.928721313574568
